Bin Center,WT 1ug 5wk,WT 1ug 5wk,WT 1ug 5wk,WT 1ug 5wk,WT 1ug 5wk,WT 1ug 5wk,Kras 5 week 1ug,Kras 5 week 1ug,Kras 5 week 1ug,Kras 5 week 1ug,Kras 5 week 1ug,Kras 5 week 1ug,Het Hom 5 wk,Het Hom 5 wk,Het Hom 5 wk,Het Hom 5 wk,Het Hom 5 wk,Het Hom 5 wk,Kras EA2 7 days,Kras EA2 7 days,Kras EA2 7 days,Kras EA2 7 days,Kras EA2 7 days,Kras EA2 7 days
313200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
313400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
313600,0,0,0,0,,,0,0,0,0,0.00814326,0,0,0,0,0,0,,,,,,,
313800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330200,0,0,0,0,,,0,0,0,0,0,0,0,0.0129247,0,0,0,,,,,,,
330400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354600,0,0,0,0,,,0,0,0,0,0,0,0,0,0.01109047,0,0,,,,,,,
354800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
357800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358000,0,0.010586,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
358800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
359800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
360000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
360200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
360400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
360600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
360800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
361000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
361200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
361400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
361600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
361800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
362000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
362200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
362400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
362600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
362800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
363000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
363200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
363400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
363600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
363800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
364000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
364200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
364400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
364600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
364800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
365000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
365200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
365400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
365600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
365800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
366000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
366200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
366400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
366600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
366800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
367000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
367200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
367400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
367600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
367800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
368000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
368200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
368400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
368600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
368800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
369000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
369200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
369400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
369600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
369800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
370000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
370200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
370400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
370600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
370800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
371000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
371200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
371400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
371600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
371800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
372000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
372200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
372400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
372600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
372800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
373000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
373200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0.0071618,0,,,,,,,
373400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
373600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
373800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
374000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
374200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
374400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
374600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
374800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
375000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
375200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
375400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
375600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
375800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
376000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
376200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
376400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
376600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
376800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
377000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
377200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
377400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
377600,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
377800,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
378000,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
378200,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
