Bin Center,WT 1ug,WT 1ug,WT 1ug,WT 1ug,WT 1ug,WT 1ug,Kras,Kras,Kras,Kras,Kras,Kras,over,over,over,over,over,over,time,time,time,time,time,time
329000,,,,,,,,,,,,,,,,,,,,,,,,
329200,,,,,,,,,,,,,,,,,,,,,,,,
329400,,,,,,,,,,,,,,,,,,,,,,,,
329600,,,,,,,,,,,,,,,,,,,,,,,,
329800,,,,,,,,,,,,,,,,,,,,,,,,
330000,,,,,,,,,,,,,,,,,,,,,,,,
330200,,,,,,,,,,,,,,,,,,,,,,,,
330400,,,,,,,,,,,,,,,,,,,,,,,,
330600,,,,,,,,,,,,,,,,,,,,,,,,
330800,,,,,,,,,,,,,,,,,,,,,,,,
331000,,,,,,,,,,,,,,,,,,,,,,,,
331200,,,,,,,,,,,,,,,,,,,,,,,,
331400,,,,,,,,,,,,,,,,,,,,,,,,
331600,,,,,,,,,,,,,,,,,,,,,,,,
331800,,,,,,,,,,,,,,,,,,,,,,,,
332000,,,,,,,,,,,,,,,,,,,,,,,,
332200,,,,,,,,,,,,,,,,,,,,,,,,
332400,,,,,,,,,,,,,,,,,,,,,,,,
332600,,,,,,,,,,,,,,,,,,,,,,,,
332800,,,,,,,,,,,,,,,,,,,,,,,,
333000,,,,,,,,,,,,,,,,,,,,,,,,
333200,,,,,,,,,,,,,,,,,,,,,,,,
333400,,,,,,,,,,,,,,,,,,,,,,,,
333600,,,,,,,,,,,,,,,,,,,,,,,,
333800,,,,,,,,,,,,,,,,,,,,,,,,
334000,,,,,,,,,,,,,,,,,,,,,,,,
334200,,,,,,,,,,,,,,,,,,,,,,,,
334400,,,,,,,,,,,,,,,,,,,,,,,,
334600,,,,,,,,,,,,,,,,,,,,,,,,
334800,,,,,,,,,,,,,,,,,,,,,,,,
335000,,,,,,,,,,,,,,,,,,,,,,,,
335200,,,,,,,,,,,,,,,,,,,,,,,,
335400,,,,,,,,,,,,,,,,,,,,,,,,
335600,,,,,,,,,,,,,,,,,,,,,,,,
335800,,,,,,,,,,,,,,,,,,,,,,,,
336000,,,,,,,,,,,,,,,,,,,,,,,,
336200,,,,,,,,,,,,,,,,,,,,,,,,
336400,,,,,,,,,,,,,,,,,,,,,,,,
336600,,,,,,,,,,,,,,,,,,,,,,,,
336800,,,,,,,,,,,,,,,,,,,,,,,,
337000,,,,,,,,,,,,,,,,,,,,,,,,
337200,,,,,,,,,,,,,,,,,,,,,,,,
337400,,,,,,,,,,,,,,,,,,,,,,,,
337600,,,,,,,,,,,,,,,,,,,,,,,,
337800,,,,,,,,,,,,,,,,,,,,,,,,
338000,,,,,,,,,,,,,,,,,,,,,,,,
338200,,,,,,,,,,,,,,,,,,,,,,,,
338400,,,,,,,,,,,,,,,,,,,,,,,,
338600,,,,,,,,,,,,,,,,,,,,,,,,
338800,,,,,,,,,,,,,,,,,,,,,,,,
339000,,,,,,,,,,,,,,,,,,,,,,,,
339200,,,,,,,,,,,,,,,,,,,,,,,,
339400,,,,,,,,,,,,,,,,,,,,,,,,
339600,,,,,,,,,,,,,,,,,,,,,,,,
339800,,,,,,,,,,,,,,,,,,,,,,,,
340000,,,,,,,,,,,,,,,,,,,,,,,,
340200,,,,,,,,,,,,,,,,,,,,,,,,
340400,,,,,,,,,,,,,,,,,,,,,,,,
340600,,,,,,,,,,,,,,,,,,,,,,,,
340800,,,,,,,,,,,,,,,,,,,,,,,,
341000,,,,,,,,,,,,,,,,,,,,,,,,
341200,,,,,,,,,,,,,,,,,,,,,,,,
341400,,,,,,,,,,,,,,,,,,,,,,,,
341600,,,,,,,,,,,,,,,,,,,,,,,,
341800,,,,,,,,,,,,,,,,,,,,,,,,
342000,,,,,,,,,,,,,,,,,,,,,,,,
342200,,,,,,,,,,,,,,,,,,,,,,,,
342400,,,,,,,,,,,,,,,,,,,,,,,,
342600,,,,,,,,,,,,,,,,,,,,,,,,
342800,,,,,,,,,,,,,,,,,,,,,,,,
343000,,,,,,,,,,,,,,,,,,,,,,,,
343200,,,,,,,,,,,,,,,,,,,,,,,,
343400,,,,,,,,,,,,,,,,,,,,,,,,
343600,,,,,,,,,,,,,,,,,,,,,,,,
343800,,,,,,,,,,,,,,,,,,,,,,,,
344000,,,,,,,,,,,,,,,,,,,,,,,,
344200,,,,,,,,,,,,,,,,,,,,,,,,
344400,,,,,,,,,,,,,,,,,,,,,,,,
344600,,,,,,,,,,,,,,,,,,,,,,,,
344800,,,,,,,,,,,,,,,,,,,,,,,,
345000,,,,,,,,,,,,,,,,,,,,,,,,
345200,,,,,,,,,,,,,,,,,,,,,,,,
345400,,,,,,,,,,,,,,,,,,,,,,,,
345600,,,,,,,,,,,,,,,,,,,,,,,,
345800,,,,,,,,,,,,,,,,,,,,,,,,
346000,,,,,,,,,,,,,,,,,,,,,,,,
346200,,,,,,,,,,,,,,,,,,,,,,,,
346400,,,,,,,,,,,,,,,,,,,,,,,,
346600,,,,,,,,,,,,,,,,,,,,,,,,
346800,,,,,,,,,,,,,,,,,,,,,,,,
347000,,,,,,,,,,,,,,,,,,,,,,,,
347200,,,,,,,,,,,,,,,,,,,,,,,,
347400,,,,,,,,,,,,,,,,,,,,,,,,
347600,,,,,,,,,,,,,,,,,,,,,,,,
347800,,,,,,,,,,,,,,,,,,,,,,,,
348000,,,,,,,,,,,,,,,,,,,,,,,,
348200,,,,,,,,,,,,,,,,,,,,,,,,
348400,,,,,,,,,,,,,,,,,,,,,,,,
348600,,,,,,,,,,,,,,,,,,,,,,,,
348800,,,,,,,,,,,,,,,,,,,,,,,,
349000,,,,,,,,,,,,,,,,,,,,,,,,
349200,,,,,,,,,,,,,,,,,,,,,,,,
349400,,,,,,,,,,,,,,,,,,,,,,,,
349600,,,,,,,,,,,,,,,,,,,,,,,,
349800,,,,,,,,,,,,,,,,,,,,,,,,
350000,,,,,,,,,,,,,,,,,,,,,,,,
350200,,,,,,,,,,,,,,,,,,,,,,,,
350400,,,,,,,,,,,,,,,,,,,,,,,,
350600,,,,,,,,,,,,,,,,,,,,,,,,
350800,,,,,,,,,,,,,,,,,,,,,,,,
351000,,,,,,,,,,,,,,,,,,,,,,,,
351200,,,,,,,,,,,,,,,,,,,,,,,,
351400,,,,,,,,,,,,,,,,,,,,,,,,
351600,,,,,,,,,,,,,,,,,,,,,,,,
351800,,,,,,,,,,,,,,,,,,,,,,,,
352000,,,,,,,,,,,,,,,,,,,,,,,,
352200,,,,,,,,,,,,,,,,,,,,,,,,
352400,,,,,,,,,,,,,,,,,,,,,,,,
352600,,,,,,,,,,,,,,,,,,,,,,,,
352800,,,,,,,,,,,,,,,,,,,,,,,,
353000,,,,,,,,,,,,,,,,,,,,,,,,
353200,,,,,,,,,,,,,,,,,,,,,,,,
353400,,,,,,,,,,,,,,,,,,,,,,,,
353600,,,,,,,,,,,,,,,,,,,,,,,,
353800,,,,,,,,,,,,,,,,,,,,,,,,
354000,,,,,,,,,,,,,,,,,,,,,,,,
354200,,,,,,,,,,,,,,,,,,,,,,,,
354400,,,,,,,,,,,,,,,,,,,,,,,,
354600,,,,,,,,,,,,,,,,,,,,,,,,
354800,,,,,,,,,,,,,,,,,,,,,,,,
355000,,,,,,,,,,,,,,,,,,,,,,,,
355200,,,,,,,,,,,,,,,,,,,,,,,,
355400,,,,,,,,,,,,,,,,,,,,,,,,
355600,,,,,,,,,,,,,,,,,,,,,,,,
355800,,,,,,,,,,,,,,,,,,,,,,,,
356000,,,,,,,,,,,,,,,,,,,,,,,,
356200,,,,,,,,,,,,,,,,,,,,,,,,
356400,,,,,,,,,,,,,,,,,,,,,,,,
356600,,,,,,,,,,,,,,,,,,,,,,,,
356800,,,,,,,,,,,,,,,,,,,,,,,,
357000,,,,,,,,,,,,,,,,,,,,,,,,
357200,,,,,,,,,,,,,,,,,,,,,,,,
357400,,,,,,,,,,,,,,,,,,,,,,,,
357600,,,,,,,,,,,,,,,,,,,,,,,,
357800,,,,,,,,,,,,,,,,,,,,,,,,
358000,,,,,,,,,,,,,,,,,,,,,,,,
358200,,,,,,,,,,,,,,,,,,,,,,,,
358400,,,,,,,,,,,,,,,,,,,,,,,,
358600,,,,,,,,,,,,,,,,,,,,,,,,
358800,,,,,,,,,,,,,,,,,,,,,,,,
359000,,,,,,,,,,,,,,,,,,,,,,,,
359200,,,,,,,,,,,,,,,,,,,,,,,,
359400,,,,,,,,,,,,,,,,,,,,,,,,
359600,,,,,,,,,,,,,,,,,,,,,,,,
359800,,,,,,,,,,,,,,,,,,,,,,,,
360000,,,,,,,,,,,,,,,,,,,,,,,,
360200,,,,,,,,,,,,,,,,,,,,,,,,
360400,,,,,,,,,,,,,,,,,,,,,,,,
360600,,,,,,,,,,,,,,,,,,,,,,,,
360800,,,,,,,,,,,,,,,,,,,,,,,,
361000,,,,,,,,,,,,,,,,,,,,,,,,
361200,,,,,,,,,,,,,,,,,,,,,,,,
361400,,,,,,,,,,,,,,,,,,,,,,,,
361600,,,,,,,,,,,,,,,,,,,,,,,,
361800,,,,,,,,,,,,,,,,,,,,,,,,
362000,,,,,,,,,,,,,,,,,,,,,,,,
362200,,,,,,,,,,,,,,,,,,,,,,,,
362400,,,,,,,,,,,,,,,,,,,,,,,,
362600,,,,,,,,,,,,,,,,,,,,,,,,
362800,,,,,,,,,,,,,,,,,,,,,,,,
363000,,,,,,,,,,,,,,,,,,,,,,,,
363200,,,,,,,,,,,,,,,,,,,,,,,,
363400,,,,,,,,,,,,,,,,,,,,,,,,
363600,,,,,,,,,,,,,,,,,,,,,,,,
363800,,,,,,,,,,,,,,,,,,,,,,,,
364000,,,,,,,,,,,,,,,,,,,,,,,,
364200,,,,,,,,,,,,,,,,,,,,,,,,
364400,,,,,,,,,,,,,,,,,,,,,,,,
364600,,,,,,,,,,,,,,,,,,,,,,,,
364800,,,,,,,,,,,,,,,,,,,,,,,,
365000,,,,,,,,,,,,,,,,,,,,,,,,
365200,,,,,,,,,,,,,,,,,,,,,,,,
365400,,,,,,,,,,,,,,,,,,,,,,,,
365600,,,,,,,,,,,,,,,,,,,,,,,,
365800,,,,,,,,,,,,,,,,,,,,,,,,
366000,,,,,,,,,,,,,,,,,,,,,,,,
366200,,,,,,,,,,,,,,,,,,,,,,,,
366400,,,,,,,,,,,,,,,,,,,,,,,,
366600,,,,,,,,,,,,,,,,,,,,,,,,
366800,,,,,,,,,,,,,,,,,,,,,,,,
367000,,,,,,,,,,,,,,,,,,,,,,,,
367200,,,,,,,,,,,,,,,,,,,,,,,,
367400,,,,,,,,,,,,,,,,,,,,,,,,
367600,,,,,,,,,,,,,,,,,,,,,,,,
367800,,,,,,,,,,,,,,,,,,,,,,,,
368000,,,,,,,,,,,,,,,,,,,,,,,,
368200,,,,,,,,,,,,,,,,,,,,,,,,
368400,,,,,,,,,,,,,,,,,,,,,,,,
368600,,,,,,,,,,,,,,,,,,,,,,,,
368800,,,,,,,,,,,,,,,,,,,,,,,,
369000,,,,,,,,,,,,,,,,,,,,,,,,
369200,,,,,,,,,,,,,,,,,,,,,,,,
369400,,,,,,,,,,,,,,,,,,,,,,,,
369600,,,,,,,,,,,,,,,,,,,,,,,,
369800,,,,,,,,,,,,,,,,,,,,,,,,
370000,,,,,,,,,,,,,,,,,,,,,,,,
370200,,,,,,,,,,,,,,,,,,,,,,,,
370400,,,,,,,,,,,,,,,,,,,,,,,,
370600,,,,,,,,,,,,,,,,,,,,,,,,
370800,,,,,,,,,,,,,,,,,,,,,,,,
371000,,,,,,,,,,,,,,,,,,,,,,,,
371200,,,,,,,,,,,,,,,,,,,,,,,,
371400,,,,,,,,,,,,,,,,,,,,,,,,
371600,,,,,,,,,,,,,,,,,,,,,,,,
371800,,,,,,,,,,,,,,,,,,,,,,,,
372000,,,,,,,,,,,,,,,,,,,,,,,,
372200,,,,,,,,,,,,,,,,,,,,,,,,
372400,,,,,,,,,,,,,,,,,,,,,,,,
372600,,,,,,,,,,,,,,,,,,,,,,,,
372800,,,,,,,,,,,,,,,,,,,,,,,,
373000,,,,,,,,,,,,,,,,,,,,,,,,
373200,,,,,,,,,,,,,,,,,,,,,,,,
373400,,,,,,,,,,,,,,,,,,,,,,,,
373600,,,,,,,,,,,,,,,,,,,,,,,,
373800,,,,,,,,,,,,,,,,,,,,,,,,
374000,,,,,,,,,,,,,,,,,,,,,,,,
374200,,,,,,,,,,,,,,,,,,,,,,,,
374400,,,,,,,,,,,,,,,,,,,,,,,,
374600,,,,,,,,,,,,,,,,,,,,,,,,
374800,,,,,,,,,,,,,,,,,,,,,,,,
375000,,,,,,,,,,,,,,,,,,,,,,,,
375200,,,,,,,,,,,,,,,,,,,,,,,,
375400,,,,,,,,,,,,,,,,,,,,,,,,
375600,,,,,,,,,,,,,,,,,,,,,,,,
375800,,,,,,,,,,,,,,,,,,,,,,,,
376000,,,,,,,,,,,,,,,,,,,,,,,,
376200,,,,,,,,,,,,,,,,,,,,,,,,
376400,,,,,,,,,,,,,,,,,,,,,,,,
376600,,,,,,,,,,,,,,,,,,,,,,,,
376800,,,,,,,,,,,,,,,,,,,,,,,,
377000,,,,,,,,,,,,,,,,,,,,,,,,
377200,,,,,,,,,,,,,,,,,,,,,,,,
377400,,,,,,,,,,,,,,,,,,,,,,,,
377600,,,,,,,,,,,,,,,,,,,,,,,,
377800,,,,,,,,,,,,,,,,,,,,,,,,
378000,,,,,,,,,,,,,,,,,,,,,,,,
378200,,,,,,,,,,,,,,,,,,,,,,,,
378400,,,,,,,,,,,,,,,,,,,,,,,,
378600,,,,,,,,,,,,,,,,,,,,,,,,
378800,,,,,,,,,,,,,,,,,,,,,,,,
379000,,,,,,,,,,,,,,,,,,,,,,,,
379200,,,,,,,,,,,,,,,,,,,,,,,,
379400,,,,,,,,,,,,,,,,,,,,,,,,
379600,,,,,,,,,,,,,,,,,,,,,,,,
379800,,,,,,,,,,,,,,,,,,,,,,,,
380000,,,,,,,,,,,,,,,,,,,,,,,,
380200,,,,,,,,,,,,,,,,,,,,,,,,
380400,,,,,,,,,,,,,,,,,,,,,,,,
380600,,,,,,,,,,,,,,,,,,,,,,,,
380800,,,,,,,,,,,,,,,,,,,,,,,,
381000,,,,,,,,,,,,,,,,,,,,,,,,
381200,,,,,,,,,,,,,,,,,,,,,,,,
381400,,,,,,,,,,,,,,,,,,,,,,,,
381600,,,,,,,,,,,,,,,,,,,,,,,,
381800,,,,,,,,,,,,,,,,,,,,,,,,
382000,,,,,,,,,,,,,,,,,,,,,,,,
382200,,,,,,,,,,,,,,,,,,,,,,,,
382400,,,,,,,,,,,,,,,,,,,,,,,,
382600,,,,,,,,,,,,,,,,,,,,,,,,
382800,,,,,,,,,,,,,,,,,,,,,,,,
383000,,,,,,,,,,,,,,,,,,,,,,,,
383200,,,,,,,,,,,,,,,,,,,,,,,,
383400,,,,,,,,,,,,,,,,,,,,,,,,
383600,,,,,,,,,,,,,,,,,,,,,,,,
383800,,,,,,,,,,,,,,,,,,,,,,,,
384000,,,,,,,,,,,,,,,,,,,,,,,,
384200,,,,,,,,,,,,,,,,,,,,,,,,
384400,,,,,,,,,,,,,,,,,,,,,,,,
384600,,,,,,,,,,,,,,,,,,,,,,,,
384800,,,,,,,,,,,,,,,,,,,,,,,,
385000,,,,,,,,,,,,,,,,,,,,,,,,
385200,,,,,,,,,,,,,,,,,,,,,,,,
385400,,,,,,,,,,,,,,,,,,,,,,,,
385600,,,,,,,,,,,,,,,,,,,,,,,,
385800,,,,,,,,,,,,,,,,,,,,,,,,
386000,,,,,,,,,,,,,,,,,,,,,,,,
386200,,,,,,,,,,,,,,,,,,,,,,,,
386400,,,,,,,,,,,,,,,,,,,,,,,,
386600,,,,,,,,,,,,,,,,,,,,,,,,
386800,,,,,,,,,,,,,,,,,,,,,,,,
387000,,,,,,,,,,,,,,,,,,,,,,,,
387200,,,,,,,,,,,,,,,,,,,,,,,,
387400,,,,,,,,,,,,,,,,,,,,,,,,
387600,,,,,,,,,,,,,,,,,,,,,,,,
387800,,,,,,,,,,,,,,,,,,,,,,,,
388000,,,,,,,,,,,,,,,,,,,,,,,,
388200,,,,,,,,,,,,,,,,,,,,,,,,
388400,,,,,,,,,,,,,,,,,,,,,,,,
388600,,,,,,,,,,,,,,,,,,,,,,,,
388800,,,,,,,,,,,,,,,,,,,,,,,,
389000,,,,,,,,,,,,,,,,,,,,,,,,
389200,,,,,,,,,,,,,,,,,,,,,,,,
389400,,,,,,,,,,,,,,,,,,,,,,,,
389600,,,,,,,,,,,,,,,,,,,,,,,,
389800,,,,,,,,,,,,,,,,,,,,,,,,
390000,,,,,,,,,,,,,,,,,,,,,,,,
390200,,,,,,,,,,,,,,,,,,,,,,,,
390400,,,,,,,,,,,,,,,,,,,,,,,,
390600,,,,,,,,,,,,,,,,,,,,,,,,
390800,,,,,,,,,,,,,,,,,,,,,,,,
391000,,,,,,,,,,,,,,,,,,,,,,,,
391200,,,,,,,,,,,,,,,,,,,,,,,,
391400,,,,,,,,,,,,,,,,,,,,,,,,
391600,,,,,,,,,,,,,,,,,,,,,,,,
391800,,,,,,,,,,,,,,,,,,,,,,,,
392000,,,,,,,,,,,,,,,,,,,,,,,,
392200,,,,,,,,,,,,,,,,,,,,,,,,
392400,,,,,,,,,,,,,,,,,,,,,,,,
392600,,,,,,,,,,,,,,,,,,,,,,,,
392800,,,,,,,,,,,,,,,,,,,,,,,,
393000,,,,,,,,,,,,,,,,,,,,,,,,
393200,,,,,,,,,,,,,,,,,,,,,,,,
393400,,,,,,,,,,,,,,,,,,,,,,,,
393600,,,,,,,,,,,,,,,,,,,,,,,,
393800,,,,,,,,,,,,,,,,,,,,,,,,
394000,,,,,,,,,,,,,,,,,,,,,,,,
394200,,,,,,,,,,,,,,,,,,,,,,,,
394400,,,,,,,,,,,,,,,,,,,,,,,,
394600,,,,,,,,,,,,,,,,,,,,,,,,
394800,,,,,,,,,,,,,,,,,,,,,,,,
395000,,,,,,,,,,,,,,,,,,,,,,,,
395200,,,,,,,,,,,,,,,,,,,,,,,,
395400,,,,,,,,,,,,,,,,,,,,,,,,
395600,,,,,,,,,,,,,,,,,,,,,,,,
395800,,,,,,,,,,,,,,,,,,,,,,,,
396000,,,,,,,,,,,,,,,,,,,,,,,,
396200,,,,,,,,,,,,,,,,,,,,,,,,
396400,,,,,,,,,,,,,,,,,,,,,,,,
396600,,,,,,,,,,,,,,,,,,,,,,,,
396800,,,,,,,,,,,,,,,,,,,,,,,,
397000,,,,,,,,,,,,,,,,,,,,,,,,
397200,,,,,,,,,,,,,,,,,,,,,,,,
397400,,,,,,,,,,,,,,,,,,,,,,,,
397600,,,,,,,,,,,,,,,,,,,,,,,,
397800,,,,,,,,,,,,,,,,,,,,,,,,
398000,,,,,,,,,,,,,,,,,,,,,,,,
398200,,,,,,,,,,,,,,,,,,,,,,,,
398400,,,,,,,,,,,,,,,,,,,,,,,,
398600,,,,,,,,,,,,,,,,,,,,,,,,
398800,,,,,,,,,,,,,,,,,,,,,,,,
399000,,,,,,,,,,,,,,,,,,,,,,,,
399200,,,,,,,,,,,,,,,,,,,,,,,,
399400,,,,,,,,,,,,,,,,,,,,,,,,
399600,,,,,,,,,,,,,,,,,,,,,,,,
399800,,,,,,,,,,,,,,,,,,,,,,,,
400000,,,,,,,,,,,,,,,,,,,,,,,,
400200,,,,,,,,,,,,,,,,,,,,,,,,
400400,,,,,,,,,,,,,,,,,,,,,,,,
400600,,,,,,,,,,,,,,,,,,,,,,,,
400800,,,,,,,,,,,,,,,,,,,,,,,,
401000,,,,,,,,,,,,,,,,,,,,,,,,
401200,,,,,,,,,,,,,,,,,,,,,,,,
401400,,,,,,,,,,,,,,,,,,,,,,,,
401600,,,,,,,,,,,,,,,,,,,,,,,,
401800,,,,,,,,,,,,,,,,,,,,,,,,
402000,,,,,,,,,,,,,,,,,,,,,,,,
402200,,,,,,,,,,,,,,,,,,,,,,,,
402400,,,,,,,,,,,,,,,,,,,,,,,,
402600,,,,,,,,,,,,,,,,,,,,,,,,
402800,,,,,,,,,,,,,,,,,,,,,,,,
403000,,,,,,,,,,,,,,,,,,,,,,,,
403200,,,,,,,,,,,,,,,,,,,,,,,,
403400,,,,,,,,,,,,,,,,,,,,,,,,
403600,,,,,,,,,,,,,,,,,,,,,,,,
403800,,,,,,,,,,,,,,,,,,,,,,,,
404000,,,,,,,,,,,,,,,,,,,,,,,,
404200,,,,,,,,,,,,,,,,,,,,,,,,
404400,,,,,,,,,,,,,,,,,,,,,,,,
404600,,,,,,,,,,,,,,,,,,,,,,,,
404800,,,,,,,,,,,,,,,,,,,,,,,,
405000,,,,,,,,,,,,,,,,,,,,,,,,
405200,,,,,,,,,,,,,,,,,,,,,,,,
405400,,,,,,,,,,,,,,,,,,,,,,,,
405600,,,,,,,,,,,,,,,,,,,,,,,,
405800,,,,,,,,,,,,,,,,,,,,,,,,
406000,,,,,,,,,,,,,,,,,,,,,,,,
406200,,,,,,,,,,,,,,,,,,,,,,,,
406400,,,,,,,,,,,,,,,,,,,,,,,,
406600,,,,,,,,,,,,,,,,,,,,,,,,
406800,,,,,,,,,,,,,,,,,,,,,,,,
407000,,,,,,,,,,,,,,,,,,,,,,,,
407200,,,,,,,,,,,,,,,,,,,,,,,,
407400,,,,,,,,,,,,,,,,,,,,,,,,
407600,,,,,,,,,,,,,,,,,,,,,,,,
407800,,,,,,,,,,,,,,,,,,,,,,,,
408000,,,,,,,,,,,,,,,,,,,,,,,,
408200,,,,,,,,,,,,,,,,,,,,,,,,
408400,,,,,,,,,,,,,,,,,,,,,,,,
408600,,,,,,,,,,,,,,,,,,,,,,,,
408800,,,,,,,,,,,,,,,,,,,,,,,,
409000,,,,,,,,,,,,,,,,,,,,,,,,
409200,,,,,,,,,,,,,,,,,,,,,,,,
409400,,,,,,,,,,,,,,,,,,,,,,,,
409600,,,,,,,,,,,,,,,,,,,,,,,,
409800,,,,,,,,,,,,,,,,,,,,,,,,
410000,,,,,,,,,,,,,,,,,,,,,,,,
410200,,,,,,,,,,,,,,,,,,,,,,,,
410400,,,,,,,,,,,,,,,,,,,,,,,,
410600,,,,,,,,,,,,,,,,,,,,,,,,
410800,,,,,,,,,,,,,,,,,,,,,,,,
411000,,,,,,,,,,,,,,,,,,,,,,,,
411200,,,,,,,,,,,,,,,,,,,,,,,,
411400,,,,,,,,,,,,,,,,,,,,,,,,
411600,,,,,,,,,,,,,,,,,,,,,,,,
411800,,,,,,,,,,,,,,,,,,,,,,,,
412000,,,,,,,,,,,,,,,,,,,,,,,,
412200,,,,,,,,,,,,,,,,,,,,,,,,
412400,,,,,,,,,,,,,,,,,,,,,,,,
412600,,,,,,,,,,,,,,,,,,,,,,,,
412800,,,,,,,,,,,,,,,,,,,,,,,,
413000,,,,,,,,,,,,,,,,,,,,,,,,
413200,,,,,,,,,,,,,,,,,,,,,,,,
413400,,,,,,,,,,,,,,,,,,,,,,,,
413600,,,,,,,,,,,,,,,,,,,,,,,,
413800,,,,,,,,,,,,,,,,,,,,,,,,
414000,,,,,,,,,,,,,,,,,,,,,,,,
414200,,,,,,,,,,,,,,,,,,,,,,,,
414400,,,,,,,,,,,,,,,,,,,,,,,,
414600,,,,,,,,,,,,,,,,,,,,,,,,
414800,,,,,,,,,,,,,,,,,,,,,,,,
415000,,,,,,,,,,,,,,,,,,,,,,,,
415200,,,,,,,,,,,,,,,,,,,,,,,,
415400,,,,,,,,,,,,,,,,,,,,,,,,
415600,,,,,,,,,,,,,,,,,,,,,,,,
415800,,,,,,,,,,,,,,,,,,,,,,,,
416000,,,,,,,,,,,,,,,,,,,,,,,,
416200,,,,,,,,,,,,,,,,,,,,,,,,
416400,,,,,,,,,,,,,,,,,,,,,,,,
416600,,,,,,,,,,,,,,,,,,,,,,,,
416800,,,,,,,,,,,,,,,,,,,,,,,,
417000,,,,,,,,,,,,,,,,,,,,,,,,
417200,,,,,,,,,,,,,,,,,,,,,,,,
417400,,,,,,,,,,,,,,,,,,,,,,,,
417600,,,,,,,,,,,,,,,,,,,,,,,,
417800,,,,,,,,,,,,,,,,,,,,,,,,
418000,,,,,,,,,,,,,,,,,,,,,,,,
418200,,,,,,,,,,,,,,,,,,,,,,,,
418400,,,,,,,,,,,,,,,,,,,,,,,,
418600,,,,,,,,,,,,,,,,,,,,,,,,
418800,,,,,,,,,,,,,,,,,,,,,,,,
419000,,,,,,,,,,,,,,,,,,,,,,,,
419200,,,,,,,,,,,,,,,,,,,,,,,,
419400,,,,,,,,,,,,,,,,,,,,,,,,
419600,,,,,,,,,,,,,,,,,,,,,,,,
419800,,,,,,,,,,,,,,,,,,,,,,,,
420000,,,,,,,,,,,,,,,,,,,,,,,,
420200,,,,,,,,,,,,,,,,,,,,,,,,
420400,,,,,,,,,,,,,,,,,,,,,,,,
420600,,,,,,,,,,,,,,,,,,,,,,,,
420800,,,,,,,,,,,,,,,,,,,,,,,,
421000,,,,,,,,,,,,,,,,,,,,,,,,
421200,,,,,,,,,,,,,,,,,,,,,,,,
421400,,,,,,,,,,,,,,,,,,,,,,,,
421600,,,,,,,,,,,,,,,,,,,,,,,,
421800,,,,,,,,,,,,,,,,,,,,,,,,
422000,,,,,,,,,,,,,,,,,,,,,,,,
422200,,,,,,,,,,,,,,,,,,,,,,,,
422400,,,,,,,,,,,,,,,,,,,,,,,,
422600,,,,,,,,,,,,,,,,,,,,,,,,
422800,,,,,,,,,,,,,,,,,,,,,,,,
423000,,,,,,,,,,,,,,,,,,,,,,,,
423200,,,,,,,,,,,,,,,,,,,,,,,,
423400,,,,,,,,,,,,,,,,,,,,,,,,
423600,,,,,,,,,,,,,,,,,,,,,,,,
423800,,,,,,,,,,,,,,,,,,,,,,,,
424000,,,,,,,,,,,,,,,,,,,,,,,,
424200,,,,,,,,,,,,,,,,,,,,,,,,
424400,,,,,,,,,,,,,,,,,,,,,,,,
424600,,,,,,,,,,,,,,,,,,,,,,,,
424800,,,,,,,,,,,,,,,,,,,,,,,,
425000,,,,,,,,,,,,,,,,,,,,,,,,
425200,,,,,,,,,,,,,,,,,,,,,,,,
425400,,,,,,,,,,,,,,,,,,,,,,,,
425600,,,,,,,,,,,,,,,,,,,,,,,,
425800,,,,,,,,,,,,,,,,,,,,,,,,
426000,,,,,,,,,,,,,,,,,,,,,,,,
426200,,,,,,,,,,,,,,,,,,,,,,,,
426400,,,,,,,,,,,,,,,,,,,,,,,,
426600,,,,,,,,,,,,,,,,,,,,,,,,
426800,,,,,,,,,,,,,,,,,,,,,,,,
427000,,,,,,,,,,,,,,,,,,,,,,,,
427200,,,,,,,,,,,,,,,,,,,,,,,,
427400,,,,,,,,,,,,,,,,,,,,,,,,
427600,,,,,,,,,,,,,,,,,,,,,,,,
427800,,,,,,,,,,,,,,,,,,,,,,,,
428000,,,,,,,,,,,,,,,,,,,,,,,,
428200,,,,,,,,,,,,,,,,,,,,,,,,
428400,,,,,,,,,,,,,,,,,,,,,,,,
428600,,,,,,,,,,,,,,,,,,,,,,,,
428800,,,,,,,,,,,,,,,,,,,,,,,,
429000,,,,,,,,,,,,,,,,,,,,,,,,
429200,,,,,,,,,,,,,,,,,,,,,,,,
429400,,,,,,,,,,,,,,,,,,,,,,,,
429600,,,,,,,,,,,,,,,,,,,,,,,,
429800,,,,,,,,,,,,,,,,,,,,,,,,
430000,,,,,,,,,,,,,,,,,,,,,,,,
430200,,,,,,,,,,,,,,,,,,,,,,,,
430400,,,,,,,,,,,,,,,,,,,,,,,,
430600,,,,,,,,,,,,,,,,,,,,,,,,
430800,,,,,,,,,,,,,,,,,,,,,,,,
431000,,,,,,,,,,,,,,,,,,,,,,,,
431200,,,,,,,,,,,,,,,,,,,,,,,,
431400,,,,,,,,,,,,,,,,,,,,,,,,
431600,,,,,,,,,,,,,,,,,,,,,,,,
